timestamp,hour,day_of_week,month,is_weekend,outdoor_temp_c,energy_kwh,hvac_mode,occupancy_est,solar_gen_kwh,grid_import_kwh,is_anomaly,cost_rub
2024-02-18 10:00:00,10,6,2,True,9.5,5.441,heat,3,0.445,5.008,False,33.28
2024-02-18 11:00:00,11,6,2,True,14.5,4.507,off,2,0.716,4.024,False,24.1
2024-02-18 12:00:00,12,6,2,True,15.0,3.674,off,2,0.66,3.174,False,21.95
2024-02-18 13:00:00,13,6,2,True,12.0,13.553,off,3,0.501,13.07,True,74.92
2024-02-18 14:00:00,14,6,2,True,16.2,4.324,off,1,0.702,3.891,False,27.18
2024-02-18 15:00:00,15,6,2,True,15.3,3.917,off,5,0.583,3.563,False,18.58
2024-02-18 16:00:00,16,6,2,True,15.0,3.071,off,3,0.293,2.821,False,18.26
2024-02-18 17:00:00,17,6,2,True,8.7,5.101,heat,4,0.119,4.972,False,24.25
2024-02-18 18:00:00,18,6,2,True,10.9,4.735,off,2,0.055,4.735,False,30.19
2024-02-18 19:00:00,19,6,2,True,10.5,4.696,off,4,0.0,4.696,False,29.11
2024-02-18 20:00:00,20,6,2,True,14.7,4.162,off,3,0.0,4.162,False,21.77
2024-02-18 21:00:00,21,6,2,True,15.2,11.481,off,5,0.0,11.481,True,69.57
2024-02-18 22:00:00,22,6,2,True,11.7,5.324,off,4,0.0,5.324,False,24.81
2024-02-18 23:00:00,23,6,2,True,11.8,3.85,off,5,0.0,3.85,False,22.37
2024-02-19 00:00:00,0,0,2,False,19.2,2.593,off,5,0.0,2.593,False,16.41
2024-02-19 01:00:00,1,0,2,False,13.1,3.965,off,5,0.0,3.965,False,18.0
2024-02-19 02:00:00,2,0,2,False,13.9,3.824,off,8,0.0,3.824,False,20.14
2024-02-19 03:00:00,3,0,2,False,11.8,5.553,off,2,0.0,5.553,False,27.56
2024-02-19 04:00:00,4,0,2,False,16.5,3.368,off,4,0.0,3.368,False,18.41
2024-02-19 05:00:00,5,0,2,False,13.7,3.843,off,2,0.0,3.843,False,23.33
2024-02-19 06:00:00,6,0,2,False,13.0,3.709,off,2,0.068,3.709,False,19.46
2024-02-19 07:00:00,7,0,2,False,13.2,6.023,off,1,0.149,5.894,False,31.34
2024-02-19 08:00:00,8,0,2,False,11.3,5.517,off,1,0.169,5.267,False,30.0
2024-02-19 09:00:00,9,0,2,False,9.7,6.517,heat,5,0.23,6.163,False,32.67
2024-02-19 10:00:00,10,0,2,False,12.5,5.671,off,7,0.597,5.238,False,34.8
2024-02-19 11:00:00,11,0,2,False,17.2,4.406,off,4,0.842,3.923,False,21.04
2024-02-19 12:00:00,12,0,2,False,11.6,6.687,off,3,0.603,6.187,False,39.81
2024-02-19 13:00:00,13,0,2,False,15.7,5.134,off,1,0.738,4.651,False,24.86
2024-02-19 14:00:00,14,0,2,False,11.3,6.411,off,3,0.45,5.978,False,35.33
2024-02-19 15:00:00,15,0,2,False,6.9,6.64,heat,3,0.255,6.286,False,41.22
2024-02-19 16:00:00,16,0,2,False,10.9,6.511,off,5,0.27,6.261,False,35.71
2024-02-19 17:00:00,17,0,2,False,7.6,7.478,heat,0,0.022,7.349,False,36.44
2024-02-19 18:00:00,18,0,2,False,14.7,5.248,off,2,0.0,5.248,False,23.87
2024-02-19 19:00:00,19,0,2,False,7.0,6.896,heat,8,0.0,6.896,False,38.8
2024-02-19 20:00:00,20,0,2,False,12.8,5.311,off,3,0.0,5.311,False,29.68
2024-02-19 21:00:00,21,0,2,False,10.3,6.269,off,3,0.0,6.269,False,39.66
2024-02-19 22:00:00,22,0,2,False,10.6,6.085,off,6,0.0,6.085,False,38.38
2024-02-19 23:00:00,23,0,2,False,15.1,3.306,off,2,0.0,3.306,False,19.27
2024-02-20 00:00:00,0,1,2,False,12.1,4.475,off,2,0.0,4.475,False,20.71
2024-02-20 01:00:00,1,1,2,False,12.4,4.299,off,2,0.0,4.299,False,23.88
2024-02-20 02:00:00,2,1,2,False,12.2,4.113,off,4,0.0,4.113,False,19.84
2024-02-20 03:00:00,3,1,2,False,11.3,4.346,off,1,0.0,4.346,False,20.44
2024-02-20 04:00:00,4,1,2,False,10.1,4.109,off,1,0.0,4.109,False,25.53
2024-02-20 05:00:00,5,1,2,False,7.5,5.378,heat,3,0.0,5.378,False,26.08
2024-02-20 06:00:00,6,1,2,False,13.7,3.409,off,6,0.023,3.409,False,20.83
2024-02-20 07:00:00,7,1,2,False,13.4,5.312,off,4,0.166,5.183,False,26.21
2024-02-20 08:00:00,8,1,2,False,15.9,4.954,off,3,0.598,4.704,False,23.94
2024-02-20 09:00:00,9,1,2,False,13.7,4.648,off,4,0.606,4.294,False,25.28
2024-02-20 10:00:00,10,1,2,False,11.2,5.912,off,0,0.532,5.479,False,28.76
2024-02-20 11:00:00,11,1,2,False,12.0,5.948,off,2,0.673,5.465,False,35.79
2024-02-20 12:00:00,12,1,2,False,14.2,4.643,off,1,0.776,4.143,False,29.85
2024-02-20 13:00:00,13,1,2,False,15.8,4.614,off,4,0.736,4.131,False,25.97
2024-02-20 14:00:00,14,1,2,False,11.3,5.451,off,1,0.378,5.018,False,27.25
2024-02-20 15:00:00,15,1,2,False,15.8,5.201,off,6,0.656,4.847,False,32.03
2024-02-20 16:00:00,16,1,2,False,12.3,5.485,off,1,0.306,5.235,False,28.14
2024-02-20 17:00:00,17,1,2,False,10.5,5.906,off,3,0.226,5.777,False,31.44
2024-02-20 18:00:00,18,1,2,False,10.6,6.501,off,5,0.082,6.501,False,33.65
2024-02-20 19:00:00,19,1,2,False,11.6,5.791,off,4,0.0,5.791,False,36.6
2024-02-20 20:00:00,20,1,2,False,12.5,6.412,off,2,0.0,6.412,False,30.14
2024-02-20 21:00:00,21,1,2,False,16.0,5.029,off,5,0.0,5.029,False,23.24
2024-02-20 22:00:00,22,1,2,False,18.2,4.486,off,4,0.0,4.486,False,23.15
2024-02-20 23:00:00,23,1,2,False,11.9,4.533,off,3,0.0,4.533,False,26.32
2024-02-21 00:00:00,0,2,2,False,8.4,5.733,heat,2,0.0,5.733,False,26.37
2024-02-21 01:00:00,1,2,2,False,10.7,3.377,off,5,0.0,3.377,False,18.77
2024-02-21 02:00:00,2,2,2,False,11.6,4.678,off,2,0.0,4.678,False,29.82
2024-02-21 03:00:00,3,2,2,False,13.3,3.639,off,6,0.0,3.639,False,20.62
2024-02-21 04:00:00,4,2,2,False,7.1,5.047,heat,6,0.0,5.047,False,27.05
2024-02-21 05:00:00,5,2,2,False,15.7,3.325,off,6,0.0,3.325,False,19.58
2024-02-21 06:00:00,6,2,2,False,9.8,4.814,heat,0,0.086,4.814,False,29.49
2024-02-21 07:00:00,7,2,2,False,13.4,4.743,off,2,0.304,4.614,False,27.5
2024-02-21 08:00:00,8,2,2,False,12.1,5.29,off,0,0.299,5.04,False,28.23
2024-02-21 09:00:00,9,2,2,False,10.5,5.61,off,2,0.484,5.256,False,26.74
2024-02-21 10:00:00,10,2,2,False,16.5,4.331,off,4,0.725,3.898,False,23.02
2024-02-21 11:00:00,11,2,2,False,11.2,6.213,off,1,0.579,5.73,False,34.33
2024-02-21 12:00:00,12,2,2,False,9.6,6.238,heat,5,0.696,5.738,False,35.81
2024-02-21 13:00:00,13,2,2,False,14.1,5.389,off,1,0.556,4.906,False,29.4
2024-02-21 14:00:00,14,2,2,False,15.1,4.697,off,3,0.83,4.264,False,29.59
2024-02-21 15:00:00,15,2,2,False,11.9,6.368,off,3,0.233,6.014,False,40.96
2024-02-21 16:00:00,16,2,2,False,13.1,5.353,off,4,0.325,5.103,False,29.16
2024-02-21 17:00:00,17,2,2,False,15.4,5.31,off,1,0.255,5.181,False,25.6
2024-02-21 18:00:00,18,2,2,False,11.9,5.856,off,7,0.0,5.856,False,28.0
2024-02-21 19:00:00,19,2,2,False,11.8,5.547,off,7,0.0,5.547,False,31.32
2024-02-21 20:00:00,20,2,2,False,14.9,5.95,off,5,0.0,5.95,False,26.98
2024-02-21 21:00:00,21,2,2,False,12.1,6.279,off,9,0.0,6.279,False,30.51
2024-02-21 22:00:00,22,2,2,False,10.2,6.168,off,2,0.0,6.168,False,37.39
2024-02-21 23:00:00,23,2,2,False,12.5,4.545,off,4,0.0,4.545,False,21.24
2024-02-22 00:00:00,0,3,2,False,9.6,4.889,heat,2,0.0,4.889,False,23.44
2024-02-22 01:00:00,1,3,2,False,12.3,4.115,off,3,0.0,4.115,False,26.66
2024-02-22 02:00:00,2,3,2,False,15.4,3.167,off,0,0.0,3.167,False,18.45
2024-02-22 03:00:00,3,3,2,False,8.9,5.083,heat,2,0.0,5.083,False,30.86
2024-02-22 04:00:00,4,3,2,False,12.4,4.332,off,2,0.0,4.332,False,24.4
2024-02-22 05:00:00,5,3,2,False,14.3,3.812,off,1,0.0,3.812,False,21.63
2024-02-22 06:00:00,6,3,2,False,12.3,4.45,off,5,0.0,4.45,False,24.12
2024-02-22 07:00:00,7,3,2,False,16.7,4.619,off,3,0.105,4.49,False,22.46
2024-02-22 08:00:00,8,3,2,False,12.7,5.11,off,4,0.333,4.86,False,32.71
2024-02-22 09:00:00,9,3,2,False,13.7,5.541,off,3,0.394,5.187,False,34.81
2024-02-22 10:00:00,10,3,2,False,16.7,4.341,off,5,0.752,3.908,False,21.15
2024-02-22 11:00:00,11,3,2,False,14.1,4.616,off,2,0.781,4.133,False,27.62
2024-02-22 12:00:00,12,3,2,False,12.5,5.582,off,4,0.78,5.082,False,28.0
2024-02-22 13:00:00,13,3,2,False,11.2,5.773,off,4,0.531,5.29,False,35.03
2024-02-22 14:00:00,14,3,2,False,12.1,5.435,off,2,0.799,5.002,False,32.54
2024-02-22 15:00:00,15,3,2,False,13.5,4.878,off,4,0.54,4.524,False,28.27
2024-02-22 16:00:00,16,3,2,False,10.2,6.348,off,2,0.268,6.098,False,37.94
2024-02-22 17:00:00,17,3,2,False,16.5,4.405,off,3,0.407,4.276,False,26.92
2024-02-22 18:00:00,18,3,2,False,19.4,3.907,off,5,0.0,3.907,False,21.81
2024-02-22 19:00:00,19,3,2,False,12.5,5.805,off,3,0.0,5.805,False,27.4
2024-02-22 20:00:00,20,3,2,False,7.4,6.854,heat,5,0.0,6.854,False,38.2
2024-02-22 21:00:00,21,3,2,False,14.8,5.214,off,6,0.0,5.214,False,31.12
2024-02-22 22:00:00,22,3,2,False,12.8,5.508,off,5,0.0,5.508,False,28.69
2024-02-22 23:00:00,23,3,2,False,14.5,3.792,off,0,0.0,3.792,False,24.14
2024-02-23 00:00:00,0,4,2,False,12.4,3.59,off,4,0.0,3.59,False,19.6
2024-02-23 01:00:00,1,4,2,False,15.4,4.017,off,6,0.0,4.017,False,20.44
2024-02-23 02:00:00,2,4,2,False,10.4,3.997,off,2,0.0,3.997,False,25.28
2024-02-23 03:00:00,3,4,2,False,13.8,4.176,off,1,0.0,4.176,False,22.83
2024-02-23 04:00:00,4,4,2,False,13.5,3.862,off,4,0.0,3.862,False,17.87
2024-02-23 05:00:00,5,4,2,False,13.7,4.718,off,2,0.0,4.718,False,23.99
2024-02-23 06:00:00,6,4,2,False,14.9,3.582,off,2,0.0,3.582,False,17.46
2024-02-23 07:00:00,7,4,2,False,15.3,5.231,off,4,0.234,5.102,False,32.75
2024-02-23 08:00:00,8,4,2,False,9.1,5.674,heat,3,0.165,5.424,False,28.97
2024-02-23 09:00:00,9,4,2,False,14.9,5.552,off,0,0.55,5.198,False,30.28
2024-02-23 10:00:00,10,4,2,False,13.1,5.702,off,2,0.55,5.269,False,30.21
2024-02-23 11:00:00,11,4,2,False,11.9,5.085,off,5,0.605,4.602,False,27.62
2024-02-23 12:00:00,12,4,2,False,13.4,5.174,off,3,0.646,4.674,False,28.58
2024-02-23 13:00:00,13,4,2,False,13.2,5.352,off,2,0.591,4.869,False,27.95
2024-02-23 14:00:00,14,4,2,False,12.8,6.019,off,2,0.68,5.586,False,29.17
2024-02-23 15:00:00,15,4,2,False,7.2,6.868,heat,5,0.381,6.514,False,41.34
2024-02-23 16:00:00,16,4,2,False,12.9,5.037,off,0,0.514,4.787,False,26.65
2024-02-23 17:00:00,17,4,2,False,11.9,5.624,off,3,0.159,5.495,False,34.39
2024-02-23 18:00:00,18,4,2,False,13.5,5.618,off,3,0.0,5.618,False,30.33
2024-02-23 19:00:00,19,4,2,False,12.3,5.655,off,2,0.0,5.655,False,36.72
2024-02-23 20:00:00,20,4,2,False,18.9,4.549,off,7,0.0,4.549,False,29.39
2024-02-23 21:00:00,21,4,2,False,11.9,4.833,off,5,0.0,4.833,False,30.61
2024-02-23 22:00:00,22,4,2,False,7.9,7.534,heat,6,0.0,7.534,False,41.89
2024-02-23 23:00:00,23,4,2,False,12.2,4.222,off,2,0.0,4.222,False,20.09
2024-02-24 00:00:00,0,5,2,True,11.2,3.522,off,3,0.0,3.522,False,19.67
2024-02-24 01:00:00,1,5,2,True,13.1,3.251,off,5,0.0,3.251,False,17.24
2024-02-24 02:00:00,2,5,2,True,11.2,3.904,off,3,0.0,3.904,False,18.11
2024-02-24 03:00:00,3,5,2,True,14.4,3.047,off,6,0.0,3.047,False,16.67
2024-02-24 04:00:00,4,5,2,True,12.5,2.756,off,0,0.0,2.756,False,16.51
2024-02-24 05:00:00,5,5,2,True,13.6,2.128,off,1,0.0,2.128,False,12.33
2024-02-24 06:00:00,6,5,2,True,16.9,2.16,off,1,0.0,2.16,False,13.19
2024-02-24 07:00:00,7,5,2,True,12.7,4.992,off,4,0.145,4.863,False,31.74
2024-02-24 08:00:00,8,5,2,True,8.5,5.767,heat,1,0.251,5.517,False,34.79
2024-02-24 09:00:00,9,5,2,True,11.1,4.092,off,5,0.436,3.738,False,23.32
2024-02-24 10:00:00,10,5,2,True,8.4,6.422,heat,3,0.236,5.989,False,37.2
2024-02-24 11:00:00,11,5,2,True,10.7,4.802,off,0,0.344,4.319,False,27.3
2024-02-24 12:00:00,12,5,2,True,2.0,7.548,heat,2,0.094,7.048,False,37.61
2024-02-24 13:00:00,13,5,2,True,15.0,3.178,off,3,0.803,2.695,False,15.17
2024-02-24 14:00:00,14,5,2,True,8.0,6.243,heat,2,0.308,5.81,False,35.89
2024-02-24 15:00:00,15,5,2,True,14.7,4.429,off,3,0.74,4.075,False,28.72
2024-02-24 16:00:00,16,5,2,True,10.6,4.879,off,2,0.351,4.629,False,24.62
2024-02-24 17:00:00,17,5,2,True,11.7,5.289,off,2,0.109,5.16,False,32.4
2024-02-24 18:00:00,18,5,2,True,17.4,3.424,off,3,0.0,3.424,False,18.73
2024-02-24 19:00:00,19,5,2,True,11.6,5.141,off,5,0.0,5.141,False,29.36
2024-02-24 20:00:00,20,5,2,True,9.6,5.255,heat,4,0.0,5.255,False,28.7
2024-02-24 21:00:00,21,5,2,True,11.0,4.664,off,4,0.0,4.664,False,23.86
2024-02-24 22:00:00,22,5,2,True,8.8,6.231,heat,5,0.0,6.231,False,39.4
2024-02-24 23:00:00,23,5,2,True,15.0,2.625,off,5,0.0,2.625,False,13.59
2024-02-25 00:00:00,0,6,2,True,14.2,2.105,off,3,0.0,2.105,False,10.0
2024-02-25 01:00:00,1,6,2,True,11.6,3.359,off,5,0.0,3.359,False,17.47
2024-02-25 02:00:00,2,6,2,True,14.8,8.114,off,0,0.0,8.114,True,47.19
2024-02-25 03:00:00,3,6,2,True,14.3,3.07,off,3,0.0,3.07,False,16.8
2024-02-25 04:00:00,4,6,2,True,11.7,4.138,off,5,0.0,4.138,False,20.63
2024-02-25 05:00:00,5,6,2,True,13.2,3.141,off,1,0.0,3.141,False,20.17
2024-02-25 06:00:00,6,6,2,True,11.8,2.961,off,3,0.0,2.961,False,16.74
2024-02-25 07:00:00,7,6,2,True,10.5,4.983,off,4,0.0,4.854,False,31.82
2024-02-25 08:00:00,8,6,2,True,4.8,7.012,heat,5,0.175,6.762,False,40.72
2024-02-25 09:00:00,9,6,2,True,11.6,4.512,off,1,0.595,4.158,False,20.67
2024-02-25 10:00:00,10,6,2,True,12.5,4.669,off,6,0.712,4.236,False,27.69
2024-02-25 11:00:00,11,6,2,True,8.3,5.435,heat,3,0.387,4.952,False,28.95
2024-02-25 12:00:00,12,6,2,True,15.0,3.826,off,4,0.784,3.326,False,21.75
2024-02-25 13:00:00,13,6,2,True,11.8,4.662,off,2,0.459,4.179,False,26.75
2024-02-25 14:00:00,14,6,2,True,13.7,4.362,off,1,0.62,3.929,False,27.31
2024-02-25 15:00:00,15,6,2,True,13.3,4.326,off,3,0.538,3.972,False,19.73
2024-02-25 16:00:00,16,6,2,True,12.1,4.025,off,1,0.354,3.775,False,22.9
2024-02-25 17:00:00,17,6,2,True,10.7,5.511,off,6,0.256,5.382,False,25.52
2024-02-25 18:00:00,18,6,2,True,10.3,5.569,off,4,0.066,5.569,False,26.84
2024-02-25 19:00:00,19,6,2,True,7.3,5.947,heat,5,0.0,5.947,False,32.16
2024-02-25 20:00:00,20,6,2,True,16.8,3.996,off,2,0.0,3.996,False,24.13
2024-02-25 21:00:00,21,6,2,True,13.4,4.645,off,6,0.0,4.645,False,22.11
2024-02-25 22:00:00,22,6,2,True,9.5,5.639,heat,6,0.0,5.639,False,25.69
2024-02-25 23:00:00,23,6,2,True,14.1,2.8,off,3,0.0,2.8,False,15.23
2024-02-26 00:00:00,0,0,2,False,8.9,5.367,heat,5,0.0,5.367,False,25.51
2024-02-26 01:00:00,1,0,2,False,14.2,3.332,off,4,0.0,3.332,False,18.27
2024-02-26 02:00:00,2,0,2,False,13.7,3.74,off,2,0.0,3.74,False,17.35
2024-02-26 03:00:00,3,0,2,False,10.5,4.099,off,4,0.0,4.099,False,25.41
2024-02-26 04:00:00,4,0,2,False,7.7,4.909,heat,1,0.02,4.909,False,24.27
2024-02-26 05:00:00,5,0,2,False,10.9,5.071,off,2,0.0,5.071,False,27.01
2024-02-26 06:00:00,6,0,2,False,12.7,4.288,off,0,0.107,4.288,False,21.55
2024-02-26 07:00:00,7,0,2,False,7.7,6.673,heat,2,0.268,6.544,False,38.74
2024-02-26 08:00:00,8,0,2,False,10.3,5.832,off,4,0.291,5.582,False,27.84
2024-02-26 09:00:00,9,0,2,False,16.3,4.166,off,4,0.586,3.812,False,21.33
2024-02-26 10:00:00,10,0,2,False,12.2,5.266,off,2,0.605,4.833,False,26.8
2024-02-26 11:00:00,11,0,2,False,20.3,4.051,off,4,1.148,3.568,False,26.26
2024-02-26 12:00:00,12,0,2,False,13.7,4.232,off,4,0.719,3.732,False,26.12
2024-02-26 13:00:00,13,0,2,False,11.8,6.201,off,2,0.502,5.718,False,31.18
2024-02-26 14:00:00,14,0,2,False,9.7,6.495,heat,4,0.277,6.062,False,37.78
2024-02-26 15:00:00,15,0,2,False,9.0,6.721,heat,2,0.352,6.367,False,41.64
2024-02-26 16:00:00,16,0,2,False,12.9,5.836,off,1,0.221,5.586,False,34.73
2024-02-26 17:00:00,17,0,2,False,11.0,6.043,off,0,0.235,5.914,False,36.25
2024-02-26 18:00:00,18,0,2,False,11.5,6.023,off,6,0.126,6.023,False,38.98
2024-02-26 19:00:00,19,0,2,False,13.0,5.537,off,4,0.0,5.537,False,33.64
2024-02-26 20:00:00,20,0,2,False,10.4,6.787,off,7,0.0,6.787,False,31.05
2024-02-26 21:00:00,21,0,2,False,15.0,4.685,off,5,0.0,4.685,False,25.19
2024-02-26 22:00:00,22,0,2,False,13.3,5.817,off,2,0.0,5.817,False,33.35
2024-02-26 23:00:00,23,0,2,False,10.7,4.203,off,5,0.0,4.203,False,27.27
2024-02-27 00:00:00,0,1,2,False,13.1,3.55,off,2,0.0,3.55,False,19.59
2024-02-27 01:00:00,1,1,2,False,5.6,5.316,heat,4,0.0,5.316,False,33.69
2024-02-27 02:00:00,2,1,2,False,13.6,3.125,off,2,0.0,3.125,False,15.3
2024-02-27 03:00:00,3,1,2,False,13.6,4.011,off,4,0.0,4.011,False,21.29
2024-02-27 04:00:00,4,1,2,False,6.3,5.315,heat,5,0.0,5.315,False,26.27
2024-02-27 05:00:00,5,1,2,False,6.9,5.707,heat,3,0.0,5.707,False,33.93
2024-02-27 06:00:00,6,1,2,False,11.5,5.072,off,3,0.05,5.072,False,30.59
2024-02-27 07:00:00,7,1,2,False,10.6,5.976,off,3,0.146,5.847,False,29.88
2024-02-27 08:00:00,8,1,2,False,12.3,5.872,off,2,0.336,5.622,False,33.92
2024-02-27 09:00:00,9,1,2,False,12.6,6.054,off,5,0.422,5.7,False,35.98
2024-02-27 10:00:00,10,1,2,False,17.1,4.65,off,3,0.743,4.217,False,30.06
2024-02-27 11:00:00,11,1,2,False,11.4,6.001,off,3,0.715,5.518,False,27.63
2024-02-27 12:00:00,12,1,2,False,14.3,4.553,off,2,0.679,4.053,False,26.29
2024-02-27 13:00:00,13,1,2,False,11.1,6.083,off,4,0.471,5.6,False,36.11
2024-02-27 14:00:00,14,1,2,False,13.6,5.635,off,2,0.521,5.202,False,29.79
2024-02-27 15:00:00,15,1,2,False,11.2,6.717,off,3,0.291,6.363,False,33.26
2024-02-27 16:00:00,16,1,2,False,8.5,6.524,heat,4,0.274,6.274,False,29.47
2024-02-27 17:00:00,17,1,2,False,10.6,6.632,off,4,0.255,6.503,False,40.69
2024-02-27 18:00:00,18,1,2,False,13.6,5.15,off,4,0.0,5.15,False,24.21
2024-02-27 19:00:00,19,1,2,False,9.0,19.05,heat,7,0.0,19.05,True,94.49
2024-02-27 20:00:00,20,1,2,False,12.7,5.291,off,4,0.0,5.291,False,31.3
2024-02-27 21:00:00,21,1,2,False,13.4,5.492,off,6,0.0,5.492,False,32.67
2024-02-27 22:00:00,22,1,2,False,13.5,5.169,off,4,0.0,5.169,False,24.01
2024-02-27 23:00:00,23,1,2,False,14.7,3.631,off,3,0.0,3.631,False,22.25
2024-02-28 00:00:00,0,2,2,False,18.6,2.802,off,1,0.0,2.802,False,16.07
2024-02-28 01:00:00,1,2,2,False,8.6,5.176,heat,3,0.0,5.176,False,23.85
2024-02-28 02:00:00,2,2,2,False,11.3,4.151,off,4,0.0,4.151,False,25.76
2024-02-28 03:00:00,3,2,2,False,12.3,4.207,off,3,0.0,4.207,False,24.39
2024-02-28 04:00:00,4,2,2,False,11.0,4.699,off,1,0.0,4.699,False,27.68
2024-02-28 05:00:00,5,2,2,False,16.0,3.176,off,2,0.0,3.176,False,20.47
2024-02-28 06:00:00,6,2,2,False,16.2,2.902,off,4,0.048,2.902,False,14.83
2024-02-28 07:00:00,7,2,2,False,19.2,4.0,off,2,0.185,3.871,False,24.37
2024-02-28 08:00:00,8,2,2,False,12.0,6.185,off,0,0.192,5.935,False,39.52
2024-02-28 09:00:00,9,2,2,False,9.0,6.548,heat,0,0.326,6.194,False,32.7
2024-02-28 10:00:00,10,2,2,False,11.8,6.413,off,4,0.649,5.98,False,37.39
2024-02-28 11:00:00,11,2,2,False,9.6,6.31,heat,2,0.541,5.827,False,34.59
2024-02-28 12:00:00,12,2,2,False,15.0,4.999,off,7,0.946,4.499,False,29.33
2024-02-28 13:00:00,13,2,2,False,14.7,5.33,off,4,0.986,4.847,False,30.6
2024-02-28 14:00:00,14,2,2,False,14.8,5.324,off,5,0.63,4.891,False,29.06
2024-02-28 15:00:00,15,2,2,False,18.7,4.835,off,4,0.726,4.481,False,26.71
2024-02-28 16:00:00,16,2,2,False,12.5,4.804,off,1,0.313,4.554,False,23.15
2024-02-28 17:00:00,17,2,2,False,10.6,21.483,off,6,0.082,21.354,True,135.98
2024-02-28 18:00:00,18,2,2,False,12.3,5.287,off,5,0.044,5.287,False,27.6
2024-02-28 19:00:00,19,2,2,False,9.6,6.358,heat,5,0.0,6.358,False,35.04
2024-02-28 20:00:00,20,2,2,False,10.4,16.108,off,4,0.0,16.108,True,91.07
2024-02-28 21:00:00,21,2,2,False,12.5,5.754,off,5,0.0,5.754,False,29.89
2024-02-28 22:00:00,22,2,2,False,14.0,4.881,off,6,0.0,4.881,False,22.9
2024-02-28 23:00:00,23,2,2,False,10.0,4.043,heat,6,0.0,4.043,False,19.2
2024-02-29 00:00:00,0,3,2,False,8.5,4.7,heat,2,0.0,4.7,False,25.2
2024-02-29 01:00:00,1,3,2,False,14.6,4.099,off,3,0.0,4.099,False,24.37
2024-02-29 02:00:00,2,3,2,False,9.9,5.103,heat,3,0.0,5.103,False,24.54
2024-02-29 03:00:00,3,3,2,False,12.9,4.573,off,1,0.0,4.573,False,29.37
2024-02-29 04:00:00,4,3,2,False,15.9,2.536,off,6,0.0,2.536,False,14.64
2024-02-29 05:00:00,5,3,2,False,14.9,4.282,off,2,0.0,4.282,False,26.65
2024-02-29 06:00:00,6,3,2,False,14.3,4.686,off,2,0.0,4.686,False,28.06
2024-02-29 07:00:00,7,3,2,False,15.8,4.443,off,6,0.154,4.314,False,23.13
2024-02-29 08:00:00,8,3,2,False,13.2,5.649,off,7,0.351,5.399,False,32.8
2024-02-29 09:00:00,9,3,2,False,9.2,6.257,heat,4,0.276,5.903,False,40.59
2024-02-29 10:00:00,10,3,2,False,19.9,4.61,off,3,0.765,4.177,False,20.94
2024-02-29 11:00:00,11,3,2,False,13.8,6.004,off,2,0.736,5.521,False,38.8
2024-02-29 12:00:00,12,3,2,False,13.9,4.928,off,0,0.559,4.428,False,31.44
2024-02-29 13:00:00,13,3,2,False,13.0,5.02,off,4,0.525,4.537,False,25.98
2024-02-29 14:00:00,14,3,2,False,7.4,6.85,heat,1,0.432,6.417,False,37.57
2024-02-29 15:00:00,15,3,2,False,9.9,7.786,heat,6,0.233,7.432,False,41.59
2024-02-29 16:00:00,16,3,2,False,17.4,4.785,off,1,0.585,4.535,False,25.73
2024-02-29 17:00:00,17,3,2,False,6.7,7.322,heat,4,0.0,7.193,False,35.93
2024-02-29 18:00:00,18,3,2,False,12.1,6.177,off,3,0.0,6.177,False,36.53
2024-02-29 19:00:00,19,3,2,False,13.3,5.942,off,5,0.0,5.942,False,29.59
2024-02-29 20:00:00,20,3,2,False,11.4,6.075,off,3,0.0,6.075,False,29.03
2024-02-29 21:00:00,21,3,2,False,18.6,4.279,off,4,0.0,4.279,False,19.27
2024-02-29 22:00:00,22,3,2,False,7.9,6.6,heat,5,0.0,6.6,False,30.2
2024-02-29 23:00:00,23,3,2,False,10.3,4.81,off,2,0.0,4.81,False,28.97
2024-03-01 00:00:00,0,4,3,False,18.9,3.258,off,4,0.0,3.258,False,18.47
2024-03-01 01:00:00,1,4,3,False,19.2,3.234,off,6,0.0,3.234,False,14.79
2024-03-01 02:00:00,2,4,3,False,18.3,2.58,off,3,0.0,2.58,False,16.53
2024-03-01 03:00:00,3,4,3,False,18.8,2.754,off,5,0.0,2.754,False,14.25
2024-03-01 04:00:00,4,4,3,False,16.1,2.804,off,1,0.0,2.804,False,17.71
2024-03-01 05:00:00,5,4,3,False,17.0,3.489,off,3,0.0,3.489,False,19.81
2024-03-01 06:00:00,6,4,3,False,14.8,3.799,off,1,0.0,3.799,False,22.67
2024-03-01 07:00:00,7,4,3,False,19.2,4.19,off,1,0.107,4.061,False,26.66
2024-03-01 08:00:00,8,4,3,False,12.9,5.413,off,3,0.279,5.163,False,34.2
2024-03-01 09:00:00,9,4,3,False,13.9,4.941,off,4,0.499,4.587,False,26.98
2024-03-01 10:00:00,10,4,3,False,20.6,4.333,off,3,0.677,3.9,False,19.99
2024-03-01 11:00:00,11,4,3,False,16.2,5.346,off,2,0.693,4.863,False,34.53
2024-03-01 12:00:00,12,4,3,False,25.2,4.231,off,4,1.456,3.731,False,22.22
2024-03-01 13:00:00,13,4,3,False,16.6,4.102,off,4,0.801,3.619,False,21.29
2024-03-01 14:00:00,14,4,3,False,16.6,4.696,off,3,0.48,4.263,False,27.41
2024-03-01 15:00:00,15,4,3,False,21.9,4.773,off,5,0.776,4.419,False,28.69
2024-03-01 16:00:00,16,4,3,False,20.9,4.684,off,3,0.559,4.434,False,26.66
